"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,62093,"11385","NY","New York","Queens","New York",123,629200,0.0115755627009646,0.0405159583264429,0.160671462829736,0.0895936159576691,0.0212460039793485,"2017-04","2017-Q2",629200,0,"2017-04"
2017-04-30,94870,"85281","AZ","Phoenix","Maricopa","Tempe",124,216100,0.00278422273781903,0.0102851799906498,0.0593137254901961,0.122243803286572,-0.00885433149357506,"2006-08","2006-Q3",240400,-0.10108153078203,"2005-10"
2017-04-30,76971,"44060","OH","Cleveland","Lake","Mentor",125,163700,0.0018359853121175,0.00987045033929673,0.0387055837563452,0.0332532401113208,-0.00312224955302343,"2006-06","2006-Q2",173200,-0.0548498845265589,"2003-11"
2017-04-30,76511,"43081","OH","Columbus","Franklin","Westerville",126,196100,0.00153217568947906,0.0118679050567595,0.0858250276854928,0.049657938746364,0.0148637110018195,"2017-04","2017-Q2",196100,0,"2017-04"
2017-04-30,69672,"28027","NC","Charlotte","Cabarrus","Concord",127,195200,0.00359897172236504,0.00878552971576227,0.0460878885316184,0.0486926851003522,0.0163356802776091,"2017-04","2017-Q2",195200,0,"2017-04"
2017-04-30,94940,"85364","AZ","Yuma","Yuma","Yuma",128,122900,0,-0.017585931254996,0.125457875457875,0.0557533262866701,-0.032884912033278,"2006-09","2006-Q3",174400,-0.295298165137615,"2005-03"
2017-04-30,61169,"08753","NJ","New York","Ocean","Toms River",129,263100,-0.000759589821496392,0.00573394495412844,0.032574568288854,0.0256554292742963,-0.0178115590794653,"2006-05","2006-Q2",327100,-0.195658819932742,"2004-07"
2017-04-30,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",130,790900,-0.000631791761435431,-0.00252238617732375,0.0543927476336488,0.0749251715831238,-0.00288699170673468,"2006-03","2006-Q1",853600,-0.0734536082474227,"2005-07"
2017-04-30,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",131,635600,0.00633312222925903,0.0189163193331196,0.0811362476611669,0.0831119277072763,0.00742125728320198,"2006-04","2006-Q2",641100,-0.00857900483543909,"2006-03"
2017-04-30,87019,"65807","MO","Springfield","Greene","Springfield",132,112700,-0.00177147918511957,-0.0105355575065847,-0.00966608084358524,0.01386851197108,-0.00492177830075935,"2007-05","2007-Q2",118500,-0.0489451476793249,"2006-06"
2017-04-30,84622,"60620","IL","Chicago","Cook","Chicago",133,138600,-0.000720980533525595,0.013899049012436,0.0413223140495868,0.0248364231156537,-0.0171650261810975,"2007-12","2007-Q4",167200,-0.171052631578947,"2005-02"
2017-04-30,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",134,431200,0.00116090085906664,0.0198675496688742,0.0796194291437156,0.0798289363022855,0.0374302204351897,"2017-04","2017-Q2",431200,0,"2017-04"
2017-04-30,84635,"60634","IL","Chicago","Cook","Chicago",135,254800,0.00196618167518679,0.00394011032308905,0.0520231213872832,0.0701990444226495,-0.0291177376478692,"2007-02","2007-Q1",344800,-0.261020881670534,"2003-06"
2017-04-30,98432,"95823","CA","Sacramento","Sacramento","Sacramento",136,251500,0.006,0.0161616161616162,0.0982532751091703,0.167793049290126,-0.0155258966356202,"2005-12","2005-Q4",324300,-0.224483502929386,"2004-08"
2017-04-30,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",137,539200,0.00111399925733383,0.00728563422379974,0.065823285234236,0.100592864708055,-0.00855914859522455,"2006-09","2006-Q3",600900,-0.102679314361791,"2005-08"
2017-04-30,69340,"27410","NC",,"Guilford","Greensboro",138,203200,0.00246669955599408,0.0134663341645885,0.0523045054375971,0.0333011692916318,0.00970087661610086,"2017-04","2017-Q2",203200,0,"2017-04"
2017-04-30,60499,"06902","CT","Stamford","Fairfield","Stamford",139,371100,0.00979591836734694,0.0314063368538077,0.00924666847973892,0.0364344397468774,-0.0210974701390898,"2006-12","2006-Q4",463900,-0.200043112739815,"2004-05"
2017-04-30,76534,"43123","OH","Columbus","Franklin","Grove City",140,162100,0.00247371675943105,0.00996884735202492,0.0893817204301075,0.0567580886164016,0.0101012404802348,"2017-04","2017-Q2",162100,0,"2017-04"
2017-04-30,66135,"20011","DC","Washington","District of Columbia","Washington",141,569200,-0.00140350877192982,0.0215362526920316,0.105672105672106,0.124904260802052,0.0372364635209625,"2017-03","2017-Q1",570000,-0.00140350877192982,"2017-03"
2017-04-30,84285,"60016","IL","Chicago","Cook","Des Plaines",142,211000,0.00189933523266857,0.0227823557925351,0.0732451678535097,0.070199379764015,-0.0241015905199647,"2006-05","2006-Q2",274000,-0.22992700729927,"2002-11"
2017-04-30,96651,"92109","CA","San Diego","San Diego","San Diego",143,765800,0.0101569713758079,0.0280574573768291,0.0716484746711447,0.0709450375700023,0.00982079829955751,"2017-04","2017-Q2",765800,0,"2017-04"
2017-04-30,77400,"45011","OH","Cincinnati","Butler","Hamilton",144,179200,0.00504767246214246,0.0170261066969353,0.062870699881376,0.0395618410280634,0.00623539954181629,"2017-04","2017-Q2",179200,0,"2017-04"
2017-04-30,84629,"60628","IL","Chicago","Cook","Chicago",145,112400,0.00897666068222621,0.0426716141001855,0.120638085742772,0.0218214826567698,-0.0241311823752632,"2008-03","2008-Q1",144700,-0.223220456116102,"2004-06"
2017-04-30,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",146,995100,0.00851322590453025,0.0258762886597938,0.0633682410771532,0.0931781268783061,,"2017-04","2017-Q2",995100,0,"2017-04"
2017-04-30,96546,"91911","CA","San Diego","San Diego","Chula Vista",147,438900,0.00159744408945687,0.00966183574879227,0.0520134228187919,0.108274280127779,-0.00686498155277082,"2006-04","2006-Q2",502300,-0.126219390802309,"2004-10"
2017-04-30,77094,"44256","OH","Cleveland","Medina","Medina",148,205600,0.00194931773879142,0.0113133300541072,0.0511247443762781,0.0365732332942847,0.00856086438276904,"2017-04","2017-Q2",205600,0,"2017-04"
2017-04-30,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",149,186700,0.00646900269541779,0.0218938149972633,0.0943728018757327,0.0755754189836619,0.0283263446593824,"2017-04","2017-Q2",186700,0,"2017-04"
2017-04-30,72901,"33908","FL","Fort Myers","Lee","Fort Myers",150,236800,-0.00462379150903741,-0.0133333333333333,0.0259965337954939,0.0709342223282572,-0.0176999121916953,"2006-05","2006-Q2",325600,-0.272727272727273,"2005-02"
2017-04-30,95817,"89121","NV","Las Vegas","Clark","Las Vegas",151,167100,0.00662650602409639,0.0189024390243902,0.10515873015873,0.159296999196291,-0.0407448797837515,"2006-09","2006-Q3",261900,-0.361970217640321,"2004-05"
2017-04-30,58660,"02148","MA","Boston","Middlesex","Malden",152,391000,0.00695338655678599,0.0286766640357801,0.0792161192382004,0.0841115643417034,0.0207523062687884,"2017-04","2017-Q2",391000,0,"2017-04"
2017-04-30,72737,"33647","FL","Tampa","Hillsborough","Tampa",153,264800,0.000377786173026067,0.00455235204855842,0.0421094057457694,0.063215326237309,-0.00949254264275567,"2006-05","2006-Q2",316100,-0.162290414425815,"2005-08"
2017-04-30,95813,"89117","NV","Las Vegas","Clark","Las Vegas",154,276700,0.00289960130482059,0.00948558920102152,0.074980574980575,0.122306889519838,-0.0216492063798078,"2006-04","2006-Q2",367800,-0.247688961392061,"2004-05"
2017-04-30,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",155,176200,0.00341685649202733,0.0196759259259259,0.0358612580834803,0.0201147880369241,0.0123806717653556,"2009-07","2009-Q3",180700,-0.0249031543995573,"2009-03"
2017-04-30,96825,"92345","CA","Riverside","San Bernardino","Hesperia",156,225000,0.00536193029490617,0.0176390773405699,0.117734724292101,0.156619725834866,-0.0291964418030415,"2006-07","2006-Q3",321400,-0.299937772246422,"2005-01"
2017-04-30,76539,"43130","OH","Columbus","Fairfield","Lancaster",157,130300,0.00230769230769231,0.0116459627329193,0.0542071197411003,0.0318387773194326,0.00480614410084002,"2017-04","2017-Q2",130300,0,"2017-04"
2017-04-30,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",158,102100,0.00492125984251968,0.0118929633300297,-0.0173243503368624,-0.0193873975831744,-0.00615286137688598,"2011-01","2011-Q1",121200,-0.157590759075908,"2006-05"
2017-04-30,75696,"40475","KY","Richmond","Madison","Richmond",159,158000,0.00572883513685551,0.0180412371134021,0.077762619372442,0.0259553425065802,0.00427608567740956,"2017-04","2017-Q2",158000,0,"2017-04"
2017-04-30,97743,"94536","CA","San Francisco","Alameda","Fremont",160,917900,0.00141828496617936,0.0152637982524057,0.0522755932591998,0.138299530294056,0.032957266779039,"2017-04","2017-Q2",917900,0,"2017-04"
2017-04-30,96882,"92503","CA","Riverside","Riverside","Riverside",161,348300,0.00956521739130435,0.0244117647058824,0.0743368291178285,0.119360467542406,-0.0185916637346928,"2006-09","2006-Q3",428500,-0.187164527421237,"2005-04"
2017-04-30,86717,"65203","MO","Columbia","Boone","Columbia",162,199600,-0.001001001001001,0.00251130085384229,0.0439330543933054,0.0354413272874783,0.0175057169922455,"2017-03","2017-Q1",199800,-0.001001001001001,"2017-03"
2017-04-30,60518,"07002","NJ","New York","Hudson","Bayonne",163,336800,0.0147634829768002,0.0382244143033292,0.110817941952507,0.056808349089998,-0.0222528679527603,"2007-01","2007-Q1",425200,-0.207902163687676,"2004-10"
2017-04-30,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",164,166500,0,0.0127737226277372,0.0939553219448095,0.0217734390664066,-0.00715743081933817,"2006-05","2006-Q2",184300,-0.096581660336408,"2005-03"
2017-04-30,96667,"92126","CA","San Diego","San Diego","San Diego",165,543800,0.00406203840472674,0.00759681304428386,0.0524482291465067,0.0884233272113519,0.0132140142173363,"2017-04","2017-Q2",543800,0,"2017-04"
2017-04-30,69336,"27406","NC",,"Guilford","Greensboro",166,113200,0.00711743772241993,0.0244343891402715,0.0801526717557252,0.0363329091693405,0.00745201789714911,"2017-04","2017-Q2",113200,0,"2017-04"
2017-04-30,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",167,408800,0.004669451953797,0.0156521739130435,0.0626462178320769,0.103794097684055,-0.00483467048573705,"2006-07","2006-Q3",447200,-0.0858676207513417,"2005-10"
2017-04-30,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",168,447700,0.00833333333333333,0.0275418866192334,0.0790551940226561,0.104962472335832,,"2017-04","2017-Q2",447700,0,"2017-04"
2017-04-30,99142,"97229","OR","Portland","Washington","Cedar Mill",169,538500,0.0013015991074749,0.00786075238629983,0.0606657474886744,0.0857449847013634,0.0235435043018444,"2017-04","2017-Q2",538500,0,"2017-04"
2017-04-30,70698,"29732","SC","Charlotte","York","Rock Hill",170,171900,0.00350262697022767,0.0105820105820106,0.0730337078651685,0.0419084691393035,0.0146038146412184,"2017-04","2017-Q2",171900,0,"2017-04"
2017-04-30,69450,"27610","NC","Raleigh","Wake","Raleigh",171,147900,0.0116279069767442,0.0349895031490553,0.0923190546528803,0.0413105008235974,0.0116685283914026,"2017-04","2017-Q2",147900,0,"2017-04"
2017-04-30,99563,"98103","WA","Seattle","King","Seattle",172,718700,0.0185657596371882,0.0527318002050681,0.123319787433573,0.121549702050944,0.0366186348583568,"2017-04","2017-Q2",718700,0,"2017-04"
2017-04-30,61797,"10457","NY","New York","Bronx","New York",173,368700,0.0104138120032886,0.0333520179372197,0.0905057675244011,0.0479663595035438,0.00348322386945576,"2017-04","2017-Q2",368700,0,"2017-04"
2017-04-30,67010,"21740","MD","Hagerstown","Washington","Hagerstown",174,151800,0.00264200792602378,0.0133511348464619,0.026369168356998,0.0195405669608593,-0.0293132801265678,"2006-09","2006-Q3",207100,-0.267020762916465,"2004-09"
2017-04-30,91744,"77095","TX","Houston","Harris","Houston",175,202100,-0.00931372549019608,-0.0353221957040573,-0.0292987512007685,0.0573816410261836,0.020303428478158,"2016-10","2016-Q4",213800,-0.0547240411599626,"2015-12"
2017-04-30,72247,"32822","FL","Orlando","Orange","Orlando",176,138000,0,0.00803506208911614,0.0891870560378848,0.157905486093392,-0.0314711794956265,"2006-12","2006-Q4",193600,-0.287190082644628,"2005-05"
2017-04-30,67180,"22191","VA","Washington","Prince William","Woodbridge",177,294500,0.00272386789240722,0.00787132101300479,0.0495367070563079,0.0436976119368955,-0.0180669554380873,"2005-12","2005-Q4",376400,-0.217587672688629,"2004-12"
2017-04-30,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",178,412300,0.00511945392491468,0.0243478260869565,0.0711873213821772,0.105943802758278,-0.0139527827353254,"2007-05","2007-Q2",474600,-0.131268436578171,"2005-11"
2017-04-30,84628,"60626","IL","Chicago","Cook","Chicago",179,152400,-0.00261780104712042,0.00263157894736842,0.0262626262626263,0.0542893538274405,-0.0360023531782213,"2007-02","2007-Q1",221000,-0.310407239819005,"2001-09"
2017-04-30,96934,"92592","CA","Riverside","Riverside","Temecula",180,427400,0.00234521575984991,0.00281557954012201,0.0276508776148113,0.0830564028232303,-0.00993967503486359,"2006-06","2006-Q2",505800,-0.155001977066034,"2004-07"
2017-04-30,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",181,186500,0.00376749192680301,0.0119370591427021,0.100294985250737,0.0364934075807226,-0.00696424918123595,"2007-11","2007-Q4",202200,-0.0776458951533135,"2006-07"
2017-04-30,99500,"98012","WA","Seattle","Snohomish","Bothell",182,479100,0.0090564448188711,0.027229845626072,0.109798471160528,0.0909702187587476,0.013566670401634,"2017-04","2017-Q2",479100,0,"2017-04"
2017-04-30,61641,"10027","NY","New York","New York","New York",183,898800,0.0338164251207729,0.0767940577452977,0.129855436832181,0.112807256745215,,"2017-04","2017-Q2",898800,0,"2017-04"
2017-04-30,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",184,1326900,-0.013237153268387,-0.0377810007251632,0.0491816241005772,0.126021917368275,0.0390081674730769,"2016-12","2016-Q4",1383500,-0.0409107336465486,"2016-11"
2017-04-30,96817,"92336","CA","Riverside","San Bernardino","Fontana",185,414300,0.00193470374848851,0.0065597667638484,0.0579673135852911,0.0956459065972426,-0.0123667718943062,"2006-06","2006-Q2",498800,-0.169406575781877,"2005-03"
2017-04-30,70842,"30062","GA","Atlanta","Cobb","Marietta",186,309500,0.00194237617351894,0.0101174934725849,0.0624785444558874,0.0732976671496863,0.0212936506937655,"2017-04","2017-Q2",309500,0,"2017-04"
2017-04-30,78085,"46307","IN","Chicago","Lake","Crown Point",187,200400,0.00400801603206413,0.0116102978293791,0.0525210084033613,0.0144806696390527,0.00582081484295283,"2017-04","2017-Q2",200400,0,"2017-04"
2017-04-30,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",188,191800,-0.00415368639667705,-0.0143884892086331,0.0997706422018349,0.143499342138814,-0.0215969083609636,"2007-09","2007-Q3",245500,-0.218737270875764,"2005-09"
2017-04-30,93263,"80134","CO","Denver","Douglas","Parker",189,430700,0.00677886863020103,0.0182033096926714,0.0556372549019608,0.083517482777143,0.0373098619067784,"2017-04","2017-Q2",430700,0,"2017-04"
2017-04-30,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",190,276700,0.00326323422770123,0.00764748725418791,0.0355538922155689,0.0256403343231582,-0.0050262638866102,"2007-08","2007-Q3",293100,-0.0559535994541112,"2005-10"
2017-04-30,78042,"46227","IN","Indianapolis","Marion","Indianapolis",191,120900,-0.000826446280991736,0.00165700082850041,0.0351027397260274,0.0297816777601099,-0.00212547781092931,"2006-11","2006-Q4",125900,-0.039714058776807,"2005-02"
2017-04-30,62048,"11238","NY","New York","Kings","New York",192,908000,0.0396152965422487,0.0857347841683606,0.132028425383369,0.143162321710046,,"2017-04","2017-Q2",908000,0,"2017-04"
2017-04-30,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",193,156000,0.00905562742561449,0.0263157894736842,0.041388518024032,0.0361825740425403,0.0224832823403793,"2017-04","2017-Q2",156000,0,"2017-04"
2017-04-30,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",194,243000,0.000823723228995058,0.000823723228995058,0.0279187817258883,0.0252642056594159,-0.0206555922518654,"2006-11","2006-Q4",302100,-0.195630585898709,"2005-02"
2017-04-30,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",195,479400,0.00798990748528175,0.01761834005519,0.0672306322350846,0.0908957525756089,-0.00740706517105283,"2006-08","2006-Q3",529600,-0.0947885196374622,"2005-10"
2017-04-30,84647,"60649","IL","Chicago","Cook","Chicago",196,125400,0.0295566502463054,0.0885416666666667,0.116651825467498,0.00144162059616959,-0.0308789534816393,"2007-08","2007-Q3",174800,-0.282608695652174,"2003-04"
2017-04-30,60599,"07093","NJ","New York","Hudson","West New York",197,340400,0.0112893642305407,0.0428921568627451,0.171772805507745,0.0700004369019733,-0.0192418903039653,"2007-05","2007-Q2",414200,-0.178174794785128,"2005-07"
2017-04-30,100179,"99301","WA","Kennewick","Franklin","Pasco",198,191000,0.0047343503419253,0.0175812466702184,0.0983323749281196,0.0496544393145182,0.0331857674654654,"2017-04","2017-Q2",191000,0,"2017-04"
2017-04-30,71895,"32244","FL","Jacksonville","Duval","Jacksonville",199,135700,0.011177347242921,0.0272520817562453,0.0752773375594295,0.0892493649129438,-0.0182235991648509,"2007-05","2007-Q2",163200,-0.168504901960784,"2005-06"
2017-04-30,62043,"11233","NY","New York","Kings","New York",200,728800,0.0070471189719497,0.0336122535810523,0.163473818646232,0.191567248072067,,"2017-04","2017-Q2",728800,0,"2017-04"
2017-04-30,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",201,336200,-0.00561963916001183,-0.000594530321046373,0.0476784044873792,0.0819094938361853,0.0250151837656765,"2017-02","2017-Q1",339200,-0.00884433962264151,"2017-01"
2017-04-30,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",202,277700,0.0018037518037518,0.00144248106743599,0.0742746615087041,0.104690673647275,-0.0170773193037442,"2007-04","2007-Q2",329900,-0.158229766595938,"2005-08"
